latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.87146,92.47596,323.72,1.21,1.1,2025-04-23,0824,A,70,6.1NRT,302.35,13.74,D
21.86998,92.46418,333.28,1.21,1.09,2025-04-23,0824,A,83,6.1NRT,303.39,28.94,D
21.93952,92.70229,323.3,1.25,1.11,2025-04-23,0824,A,69,6.1NRT,303.59,13.91,D
21.94017,92.47674,318.12,1.22,1.1,2025-04-23,0824,A,31,6.1NRT,301.5,7.41,D
21.93871,92.46552,338.74,1.21,1.1,2025-04-23,0824,A,87,6.1NRT,302.15,40.41,D
21.94532,92.4411,318.33,1.21,1.09,2025-04-23,0824,A,55,6.1NRT,301.8,7.79,D
21.96559,92.48817,321.44,1.22,1.1,2025-04-23,0824,A,59,6.1NRT,301.76,12.51,D
21.96424,92.4775,323.24,1.22,1.1,2025-04-23,0824,A,67,6.1NRT,303.42,14.03,D
21.96574,92.2597,319.21,1.19,1.08,2025-04-23,0824,A,60,6.1NRT,301.5,9.22,D
21.9643,92.2485,318.51,1.18,1.08,2025-04-23,0824,A,58,6.1NRT,301.56,8.49,D
22.01989,92.37725,320.97,1.2,1.09,2025-04-23,0824,A,65,6.1NRT,301.2,11.09,D
22.03012,92.27743,322.97,1.19,1.09,2025-04-23,0824,A,45,6.1NRT,301.92,12.39,D
22.04915,92.27439,323.9,1.19,1.09,2025-04-23,0824,A,57,6.1NRT,301.57,13.01,D
20.96623,85.16976,330.3,1.55,1.23,2025-04-23,0824,A,52,6.1NRT,312.39,22.58,D
22.13906,92.51669,327.08,1.23,1.1,2025-04-23,0824,A,76,6.1NRT,301.02,22.93,D
22.29344,92.36494,320.96,1.21,1.09,2025-04-23,0824,A,66,6.1NRT,301.46,10.99,D
22.29196,92.35358,319.41,1.21,1.09,2025-04-23,0824,A,62,6.1NRT,301.54,8.78,D
21.72445,87.45964,364.57,1.12,1.05,2025-04-23,0824,A,100,6.1NRT,305.96,104,D
21.72277,87.4492,367.41,1.12,1.05,2025-04-23,0824,A,100,6.1NRT,308.54,114.17,D
22.80307,94.03795,331.89,1.56,1.23,2025-04-23,0824,A,81,6.1NRT,308.66,24.4,D
22.8139,94.03648,332.95,1.56,1.23,2025-04-23,0824,A,61,6.1NRT,311.52,28.22,D
22.75294,92.35727,336.39,1.22,1.1,2025-04-23,0824,A,86,6.1NRT,296.35,39.21,D
22.7733,92.43843,316.37,1.24,1.11,2025-04-23,0824,A,41,6.1NRT,295.06,7.03,D
22.76264,92.3561,338.21,1.22,1.1,2025-04-23,0824,A,87,6.1NRT,296.82,42.79,D
22.7612,92.34496,328.97,1.22,1.1,2025-04-23,0824,A,79,6.1NRT,296.48,24.93,D
21.6987,85.20259,334.89,1.5,1.21,2025-04-23,0824,A,82,6.1NRT,308.85,44.91,D
21.69477,85.21231,319.8,1.5,1.21,2025-04-23,0824,A,30,6.1NRT,308.8,11.77,D
21.69233,85.19865,327.27,1.5,1.21,2025-04-23,0824,A,71,6.1NRT,308.6,26.85,D
22.8628,92.31693,317.72,1.22,1.1,2025-04-23,0824,A,37,6.1NRT,295.95,9.13,D
22.86142,92.30589,320.47,1.22,1.1,2025-04-23,0824,A,60,6.1NRT,296.36,12.46,D
21.71212,84.09224,350.02,1.79,1.31,2025-04-23,0824,A,93,6.1NRT,314.53,104.84,D
22.4076,87.85318,322.66,1.06,1.03,2025-04-23,0824,A,62,6.1NRT,309.23,8.93,D
21.82424,84.13017,330.65,1.77,1.3,2025-04-23,0824,A,72,6.1NRT,316.75,22.31,D
23.24418,92.27148,336.09,1.23,1.1,2025-04-23,0824,A,87,6.1NRT,296.48,40.63,D
22.61223,87.7967,331,1.06,1.03,2025-04-23,0824,A,67,6.1NRT,312.46,18.59,D
21.98499,83.92834,333.79,1.82,1.32,2025-04-23,0824,A,77,6.1NRT,315.41,30.52,D
21.9819,83.91142,335.91,1.82,1.32,2025-04-23,0824,A,80,6.1NRT,317.04,37.52,D
22.93307,89.69074,325.18,1,1,2025-04-23,0824,A,74,6.1NRT,305.24,11.68,D
21.52686,81.44942,337.33,2.84,1.61,2025-04-23,0824,A,76,6.1NRT,311.13,83.39,D
21.5308,81.44401,334.16,2.84,1.61,2025-04-23,0824,A,72,6.1NRT,311.04,65.05,D
22.77156,88.28831,320.95,1.03,1.01,2025-04-23,0824,A,44,6.1NRT,309.53,5.78,D
21.19232,79.44441,335.34,4.08,1.87,2025-04-23,0826,A,79,6.1NRT,306.6,125.35,D
21.20845,79.44051,331.7,4.08,1.87,2025-04-23,0826,A,72,6.1NRT,305.91,87.19,D
21.20701,79.47216,326.97,4.05,1.87,2025-04-23,0826,A,54,6.1NRT,304.77,46.17,D
21.19892,79.43516,334.53,4.08,1.87,2025-04-23,0826,A,77,6.1NRT,306.84,117.32,D
22.73973,87.25574,328.11,1.11,1.05,2025-04-23,0826,A,73,6.1NRT,311.87,14.34,D
22.73806,87.24526,322.9,1.11,1.05,2025-04-23,0826,A,60,6.1NRT,311.39,7.42,D
22.09447,83.37986,332.14,1.98,1.37,2025-04-23,0826,A,74,6.1NRT,314.71,36.27,D
21.74107,81.49176,335.52,2.79,1.6,2025-04-23,0826,A,79,6.1NRT,312.03,69.52,D
21.73584,81.46601,329.52,2.8,1.6,2025-04-23,0826,A,67,6.1NRT,312.22,30.44,D
22.93268,87.30368,322.85,1.1,1.05,2025-04-23,0826,A,60,6.1NRT,311.42,8.46,D
24.06089,93.54876,315.98,1.51,1.21,2025-04-23,0826,A,59,6.1NRT,289.74,12.41,D
23.96852,91.87716,317.8,1.19,1.09,2025-04-23,0826,A,60,6.1NRT,297.25,10.89,D
23.32492,87.3223,324.81,1.09,1.04,2025-04-23,0826,A,53,6.1NRT,313.5,9.71,D
22.90165,84.05244,322.77,1.71,1.28,2025-04-23,0826,A,46,6.1NRT,311.11,14.28,D
22.48303,81.44422,324.84,2.71,1.58,2025-04-23,0826,A,29,6.1NRT,312.67,35.4,D
23.5573,87.45016,325.58,1.07,1.03,2025-04-23,0826,A,69,6.1NRT,310.5,11.22,D
24.84014,96.81841,311.35,2.66,1.57,2025-04-23,0826,A,36,6.1NRT,280.49,24.75,D
22.23247,79.68501,329.89,3.71,1.8,2025-04-23,0826,A,62,6.1NRT,315.24,53.44,D
22.4104,80.1533,338,3.39,1.74,2025-04-23,0826,A,82,6.1NRT,315.62,124.85,D
22.41426,80.18046,328.65,3.37,1.73,2025-04-23,0826,A,61,6.1NRT,314.37,44.19,D
22.40763,80.14915,334.44,3.39,1.74,2025-04-23,0826,A,76,6.1NRT,315.1,91.51,D
22.32526,79.76277,330.7,3.64,1.79,2025-04-23,0826,A,59,6.1NRT,314.98,70.04,D
22.43753,80.14185,359.31,3.39,1.74,2025-04-23,0826,A,99,6.1NRT,315.57,374.46,D
22.40358,79.67277,354.51,3.68,1.8,2025-04-23,0826,A,84,6.1NRT,315.22,340.86,D
22.48646,79.99712,337.8,3.47,1.75,2025-04-23,0826,A,74,6.1NRT,316.92,114.73,D
22.39835,79.6673,349.59,3.68,1.8,2025-04-23,0826,A,80,6.1NRT,314.17,271.17,D
22.49019,80.02248,332.57,3.45,1.75,2025-04-23,0826,A,71,6.1NRT,313.63,75.99,D
22.48356,79.99112,334.76,3.47,1.75,2025-04-23,0826,A,75,6.1NRT,317.31,93.63,D
22.41375,79.66319,334.07,3.68,1.8,2025-04-23,0826,A,74,6.1NRT,315.67,93.82,D
23.03586,82.17979,328.7,2.32,1.47,2025-04-23,0826,A,62,6.1NRT,315.87,21.37,D
22.50153,79.56549,332.33,3.73,1.81,2025-04-23,0826,A,70,6.1NRT,316.16,64.92,D
22.49431,79.53168,330.75,3.75,1.81,2025-04-23,0826,A,65,6.1NRT,316.94,53.69,D
22.62903,80.01801,329.16,3.43,1.74,2025-04-23,0826,A,56,6.1NRT,316.08,34.42,D
23.56371,84.84895,324.47,1.46,1.2,2025-04-23,0826,A,57,6.1NRT,313.16,12.59,D
23.63116,84.2396,332.42,1.6,1.25,2025-04-23,0826,A,72,6.1NRT,312.06,37.99,D
23.83993,83.7845,327.49,1.71,1.28,2025-04-23,0826,A,63,6.1NRT,315.2,18.29,D
23.84746,82.94772,328.54,1.96,1.37,2025-04-23,0826,A,63,6.1NRT,316.13,20.19,D
25.43629,93.37061,313.1,1.53,1.22,2025-04-23,0826,A,54,6.1NRT,289.68,6.76,D
23.84886,82.8895,330.04,1.98,1.37,2025-04-23,0826,A,67,6.1NRT,317.75,23.27,D
25.4713,93.36005,322.13,1.53,1.22,2025-04-23,0826,A,76,6.1NRT,291.12,23.81,D
25.57579,93.08837,316.2,1.47,1.2,2025-04-23,0826,A,67,6.1NRT,295.34,8.46,D
23.62067,80.69739,336.44,2.9,1.62,2025-04-23,0826,A,79,6.1NRT,316.29,92.64,D
23.60994,80.69528,328.63,2.9,1.62,2025-04-23,0826,A,59,6.1NRT,313.96,40.81,D
24.40763,84.09055,364.61,1.58,1.24,2025-04-23,0826,A,100,6.1NRT,320.31,154.28,D
23.80989,80.99718,326.49,2.73,1.58,2025-04-23,0826,A,26,6.1NRT,313.14,33.29,D
24.24891,83.1683,333.09,1.85,1.33,2025-04-23,0826,A,73,6.1NRT,316.26,33.74,D
24.24565,83.15092,328.46,1.86,1.33,2025-04-23,0826,A,59,6.1NRT,315.63,18.77,D
24.2701,83.21747,331.6,1.83,1.33,2025-04-23,0826,A,69,6.1NRT,316.4,28.71,D
23.45276,78.84119,331.25,4,1.86,2025-04-23,0826,A,68,6.1NRT,317.31,68.63,D
23.66805,79.94773,333.79,3.28,1.71,2025-04-23,0826,A,45,6.1NRT,316.6,68.98,D
23.68272,79.94383,333.79,3.28,1.71,2025-04-23,0826,A,58,6.1NRT,317.1,68.46,D
23.6763,79.91362,334.85,3.3,1.72,2025-04-23,0826,A,55,6.1NRT,318.91,77.49,D
25.85793,93.25243,322.33,1.53,1.22,2025-04-23,0826,A,73,6.1NRT,297.32,19.17,D
25.85625,93.23775,317.81,1.52,1.22,2025-04-23,0826,A,64,6.1NRT,297.14,10.93,D
23.66475,79.78577,334.26,3.37,1.73,2025-04-23,0826,A,74,6.1NRT,317.97,74.4,D
25.87885,93.33999,316.96,1.55,1.23,2025-04-23,0826,A,63,6.1NRT,294.93,11.96,D
23.37815,77.96777,332.81,4.64,1.97,2025-04-23,0826,A,71,6.1NRT,317.2,106.36,D
25.95887,92.63477,353.87,1.4,1.17,2025-04-23,0826,A,97,6.1NRT,301.05,99.27,D
25.95725,92.62096,357.69,1.39,1.17,2025-04-23,0826,A,99,6.1NRT,302.23,114.65,D
25.96918,92.63356,357.84,1.4,1.17,2025-04-23,0826,A,99,6.1NRT,299.74,115.36,D
25.96756,92.61983,366.85,1.39,1.17,2025-04-23,0826,A,100,6.1NRT,301.07,157.05,D
24.34529,81.87723,328.02,2.29,1.46,2025-04-23,0826,A,52,6.1NRT,314.12,23.62,D
24.58485,83.10374,329.42,1.84,1.33,2025-04-23,0826,A,60,6.1NRT,315.14,24.36,D
24.74668,83.78612,328.84,1.64,1.26,2025-04-23,0826,A,59,6.1NRT,317.39,15.94,D
24.14763,80.38193,328.55,2.97,1.64,2025-04-23,0826,A,50,6.1NRT,314.35,42.14,D
24.0588,79.88795,333.84,3.25,1.7,2025-04-23,0826,A,72,6.1NRT,318.88,70.84,D
24.12277,80.11938,335.34,3.11,1.67,2025-04-23,0826,A,43,6.1NRT,319.03,64.42,D
24.13723,80.11605,346.39,3.11,1.67,2025-04-23,0826,A,85,6.1NRT,319.41,154.82,D
24.16948,80.19898,344.95,3.06,1.66,2025-04-23,0826,A,70,6.1NRT,319.87,143.94,D
24.15165,80.11251,358.33,3.11,1.67,2025-04-23,0826,A,98,6.1NRT,319.38,298.11,D
24.90265,83.951,339.27,1.58,1.24,2025-04-23,0826,A,82,6.1NRT,318.91,40.35,D
24.86433,83.73678,328.55,1.64,1.26,2025-04-23,0826,A,48,6.1NRT,315.75,19.42,D
24.91341,83.94859,342.77,1.58,1.24,2025-04-23,0826,A,86,6.1NRT,319.12,51.66,D
23.96251,79.05727,330.9,3.75,1.81,2025-04-23,0826,A,34,6.1NRT,316.89,60.86,D
24.14456,80.13744,348.87,3.09,1.67,2025-04-23,0826,A,87,6.1NRT,317.07,166.77,D
24.13837,80.10862,342.14,3.11,1.67,2025-04-23,0826,A,71,6.1NRT,320,115.26,D
24.1773,80.22002,337.16,3.05,1.66,2025-04-23,0826,A,23,6.1NRT,316.92,78.19,D
24.1712,80.19135,341.84,3.06,1.66,2025-04-23,0826,A,48,6.1NRT,320.57,115.24,D
24.15278,80.105,347.05,3.11,1.67,2025-04-23,0826,A,90,6.1NRT,319.08,172.18,D
24.98057,84.11243,335.56,1.54,1.22,2025-04-23,0826,A,76,6.1NRT,318.35,32.26,D
24.34283,80.80157,327.9,2.74,1.58,2025-04-23,0826,A,40,6.1NRT,316.44,28.12,D
23.97191,79.0473,333.37,3.75,1.81,2025-04-23,0826,A,69,6.1NRT,318.23,83.69,D
25.00164,84.16842,349.87,1.53,1.22,2025-04-23,0826,A,92,6.1NRT,318.19,78.81,D
24.99903,84.15388,341.34,1.53,1.22,2025-04-23,0826,A,84,6.1NRT,318.54,47.88,D
25.00211,83.9221,330.45,1.58,1.24,2025-04-23,0826,A,63,6.1NRT,318.46,15.98,D
24.97769,83.78481,330.85,1.62,1.25,2025-04-23,0826,A,61,6.1NRT,318.88,18.8,D
23.74307,77.61404,330.45,4.82,2,2025-04-23,0826,A,47,6.1NRT,317.37,65.12,D
25.03098,83.94178,331.94,1.58,1.24,2025-04-23,0826,A,68,6.1NRT,318.43,19.37,D
25.00323,83.78995,334.89,1.62,1.25,2025-04-23,0826,A,75,6.1NRT,318.37,30.63,D
25.11335,84.15352,328.07,1.52,1.22,2025-04-23,0826,A,33,6.1NRT,315.68,14.68,D
25.11078,84.13901,337.8,1.53,1.22,2025-04-23,0826,A,80,6.1NRT,316.97,39.87,D
25.18335,84.20629,329.89,1.5,1.21,2025-04-23,0826,A,34,6.1NRT,316.64,18.5,D
25.15461,84.04654,330.3,1.54,1.22,2025-04-23,0826,A,63,6.1NRT,317.13,18.01,D
25.19386,84.20396,336.22,1.5,1.21,2025-04-23,0826,A,72,6.1NRT,316.22,33.29,D
25.11636,83.77372,339.15,1.61,1.25,2025-04-23,0826,A,81,6.1NRT,318.84,38.92,D
25.1355,83.81719,342.62,1.6,1.25,2025-04-23,0826,A,86,6.1NRT,318.79,52.26,D
24.63348,81.10879,344.85,2.56,1.54,2025-04-23,0826,A,88,6.1NRT,318.48,129.18,D
24.62867,81.08467,330.19,2.57,1.54,2025-04-23,0826,A,60,6.1NRT,318.29,39.3,D
24.62782,81.10557,333.56,2.56,1.54,2025-04-23,0826,A,59,6.1NRT,317.91,50.86,D
24.64107,81.10217,335.83,2.56,1.54,2025-04-23,0826,A,73,6.1NRT,317.76,66.68,D
25.16604,83.72539,333.23,1.62,1.25,2025-04-23,0826,A,71,6.1NRT,319.33,24.36,D
25.18538,83.76904,331.84,1.61,1.25,2025-04-23,0826,A,61,6.1NRT,316.8,19.17,D
24.59949,80.69392,332.66,2.75,1.59,2025-04-23,0826,A,69,6.1NRT,319.04,48.27,D
25.26109,84.06342,335.34,1.53,1.22,2025-04-23,0826,A,76,6.1NRT,316.24,31.19,D
25.25846,84.04878,335.34,1.54,1.22,2025-04-23,0826,A,76,6.1NRT,317.04,29.98,D
25.19864,83.71806,336.04,1.62,1.25,2025-04-23,0826,A,77,6.1NRT,318.83,32.13,D
25.12551,83.31969,332.86,1.73,1.29,2025-04-23,0826,A,70,6.1NRT,319.03,27.5,D
24.49545,80.12109,334.62,3.05,1.66,2025-04-23,0826,A,73,6.1NRT,319.64,68.79,D
24.48947,80.09251,334.62,3.06,1.66,2025-04-23,0826,A,73,6.1NRT,319.94,68.74,D
25.14875,83.38264,341.76,1.71,1.28,2025-04-23,0826,A,84,6.1NRT,317.71,56.75,D
25.14576,83.36633,329.94,1.72,1.29,2025-04-23,0826,A,46,6.1NRT,317.49,17.74,D
25.12756,83.26754,328.7,1.75,1.3,2025-04-23,0826,A,53,6.1NRT,317.44,16.36,D
25.10585,83.15018,329,1.78,1.31,2025-04-23,0826,A,55,6.1NRT,317.67,18.32,D
24.85465,81.82994,344.35,2.24,1.45,2025-04-23,0826,A,87,6.1NRT,316.98,99.08,D
25.15989,83.3801,355.42,1.71,1.28,2025-04-23,0826,A,97,6.1NRT,318.56,117.8,D
25.15691,83.36378,360.96,1.72,1.29,2025-04-23,0826,A,100,6.1NRT,320.1,150.68,D
25.15392,83.34742,331.4,1.72,1.29,2025-04-23,0826,A,44,6.1NRT,317.93,21.22,D
24.4319,79.6715,334.71,3.3,1.72,2025-04-23,0826,A,73,6.1NRT,318.44,79.63,D
25.28507,84.0123,349.8,1.54,1.22,2025-04-23,0826,A,92,6.1NRT,319.22,78.29,D
25.26925,83.92329,331,1.57,1.23,2025-04-23,0826,A,56,6.1NRT,317.68,19.22,D
24.63316,80.57591,333.23,2.8,1.6,2025-04-23,0826,A,70,6.1NRT,317.16,58.93,D
24.72311,80.95407,344.46,2.62,1.55,2025-04-23,0826,A,87,6.1NRT,317.25,125.62,D
24.66787,80.67677,344.18,2.75,1.59,2025-04-23,0826,A,87,6.1NRT,318.91,133.24,D
24.66266,80.65078,337.75,2.76,1.59,2025-04-23,0826,A,79,6.1NRT,317.36,86.32,D
25.25523,83.76241,352.59,1.6,1.25,2025-04-23,0826,A,95,6.1NRT,319.16,96.96,D
24.43082,79.66435,335.47,3.3,1.72,2025-04-23,0826,A,75,6.1NRT,318.49,85.07,D
24.72228,80.97298,328.13,2.61,1.55,2025-04-23,0826,A,30,6.1NRT,315.73,27.76,D
24.71722,80.94842,335.07,2.62,1.55,2025-04-23,0826,A,74,6.1NRT,316.68,65.47,D
24.6599,80.67161,337.46,2.75,1.59,2025-04-23,0826,A,79,6.1NRT,317,83.24,D
24.63818,80.56746,328.75,2.8,1.6,2025-04-23,0826,A,52,6.1NRT,316.53,32.34,D
25.25414,83.63399,334.39,1.64,1.26,2025-04-23,0826,A,74,6.1NRT,317.06,31.74,D
24.73063,80.94518,332.18,2.62,1.55,2025-04-23,0826,A,47,6.1NRT,317.25,46.31,D
24.67358,80.66822,341.27,2.75,1.59,2025-04-23,0826,A,84,6.1NRT,319.15,111.05,D
25.22707,83.42541,330.3,1.69,1.28,2025-04-23,0826,A,50,6.1NRT,317.07,19.75,D
24.98651,82.09277,333.04,2.13,1.42,2025-04-23,0826,A,70,6.1NRT,317.14,40.7,D
24.70094,80.6614,345.54,2.75,1.59,2025-04-23,0826,A,88,6.1NRT,317.6,147.2,D
24.69563,80.63548,329.21,2.76,1.59,2025-04-23,0826,A,56,6.1NRT,317.22,36.02,D
25.00323,82.04634,349.93,2.15,1.42,2025-04-23,0826,A,92,6.1NRT,317.13,123.04,D
24.99931,82.02598,338.05,2.15,1.43,2025-04-23,0826,A,77,6.1NRT,317.16,58.06,D
25.01941,82.06368,339.47,2.14,1.42,2025-04-23,0826,A,82,6.1NRT,317.77,67.29,D
25.01553,82.04337,337.92,2.15,1.42,2025-04-23,0826,A,79,6.1NRT,318.18,62.58,D
25.01163,82.023,336.61,2.15,1.43,2025-04-23,0826,A,77,6.1NRT,317.94,56.31,D
24.43936,79.18786,329.78,3.57,1.77,2025-04-23,0826,A,59,6.1NRT,317.08,58.53,D
24.41782,79.0865,328.71,3.64,1.79,2025-04-23,0826,A,52,6.1NRT,315.38,54.73,D
25.32244,83.63477,333.19,1.63,1.26,2025-04-23,0826,A,29,6.1NRT,315.08,25.74,D
25.31964,83.61917,333.56,1.64,1.26,2025-04-23,0826,A,26,6.1NRT,317.18,25.63,D
24.88157,81.28323,336.39,2.46,1.51,2025-04-23,0826,A,69,6.1NRT,317.86,57.43,D
25.0047,82.04134,349.31,2.15,1.42,2025-04-23,0826,A,92,6.1NRT,317.88,122.26,D
25.32317,83.62971,333,1.63,1.26,2025-04-23,0826,A,67,6.1NRT,315.37,28.46,D
25.32027,83.61415,329.52,1.64,1.26,2025-04-23,0826,A,42,6.1NRT,316.67,17.48,D
25.02103,82.05866,340.96,2.14,1.42,2025-04-23,0826,A,84,6.1NRT,318.09,74.14,D
25.017,82.03838,334.44,2.15,1.42,2025-04-23,0826,A,74,6.1NRT,317.87,44.56,D
25.01296,82.01804,329.94,2.15,1.43,2025-04-23,0826,A,57,6.1NRT,317.49,25.83,D
24.41256,79.08425,329.52,3.64,1.79,2025-04-23,0826,A,59,6.1NRT,315.29,61.4,D
24.89055,81.27549,332.95,2.46,1.51,2025-04-23,0826,A,63,6.1NRT,316.29,45.89,D
24.886,81.25301,330.25,2.47,1.51,2025-04-23,0826,A,45,6.1NRT,316.85,34.44,D
24.93843,81.24126,328.55,2.47,1.51,2025-04-23,0826,A,45,6.1NRT,314.3,34.26,D
24.93364,81.2171,329.94,2.48,1.52,2025-04-23,0826,A,53,6.1NRT,316.06,41.23,D
24.95151,81.23817,331.4,2.47,1.51,2025-04-23,0826,A,62,6.1NRT,314.56,47.15,D
24.93491,81.23478,333.47,2.47,1.51,2025-04-23,0826,A,53,6.1NRT,314.89,54.83,D
25.62011,84.63137,341.95,1.39,1.17,2025-04-23,0826,A,87,6.1NRT,316.44,46.42,D
25.61776,84.61806,341.34,1.39,1.17,2025-04-23,0826,A,86,6.1NRT,318.35,44.64,D
24.85443,80.21566,334.26,2.94,1.63,2025-04-23,0826,A,70,6.1NRT,316.72,67.35,D
24.85699,80.21017,334.16,2.94,1.63,2025-04-23,0826,A,74,6.1NRT,317.46,70,D
24.80542,79.89484,333.14,3.11,1.67,2025-04-23,0826,A,67,6.1NRT,315.91,70.71,D
25.97114,85.79626,332.09,1.18,1.08,2025-04-23,0826,A,79,6.1NRT,311.29,22.4,D
25.96927,85.78484,325.72,1.18,1.08,2025-04-23,0826,A,70,6.1NRT,313.56,12.51,D
24.46291,77.50905,331.65,4.71,1.99,2025-04-23,0826,A,67,6.1NRT,317.68,93.11,D
24.40328,77.47599,331.2,4.75,1.99,2025-04-23,0826,A,66,6.1NRT,318.31,93.19,D
24.4643,77.50517,332.42,4.71,1.99,2025-04-23,0826,A,69,6.1NRT,317.82,111.2,D
24.84854,77.64971,331.05,4.5,1.95,2025-04-23,0826,A,66,6.1NRT,318.2,82.85,D
24.85142,77.64504,332.23,4.5,1.95,2025-04-23,0826,A,70,6.1NRT,318.23,97.48,D
26.93476,87.49378,324.06,1.02,1.01,2025-04-23,0826,A,75,6.1NRT,304.11,12.31,D
26.93321,87.48355,324.52,1.02,1.01,2025-04-23,0826,A,75,6.1NRT,304.88,12.68,D
27.00076,86.78373,322.97,1.05,1.03,2025-04-23,0826,A,72,6.1NRT,307.59,11.12,D
25.57302,78.98098,334.3,3.47,1.75,2025-04-23,0826,A,75,6.1NRT,316.88,93.86,D
25.32019,77.8353,335.38,4.25,1.91,2025-04-23,0826,A,77,6.1NRT,317.08,135.68,D
25.58191,78.874,335.78,3.53,1.77,2025-04-23,0826,A,78,6.1NRT,316.91,110.16,D
25.58499,78.97047,331.94,3.47,1.75,2025-04-23,0826,A,51,6.1NRT,317.63,68.01,D
25.32537,77.82616,333.42,4.25,1.91,2025-04-23,0826,A,74,6.1NRT,317.44,113.39,D
25.57819,78.86782,334.8,3.53,1.77,2025-04-23,0826,A,72,6.1NRT,317.16,103.54,D
27.07995,86.63644,328.7,1.06,1.03,2025-04-23,0826,A,80,6.1NRT,302.33,21.82,D
27.0783,86.62607,328.38,1.06,1.03,2025-04-23,0826,A,79,6.1NRT,303.17,21.32,D
26.2042,81.44756,328.29,2.23,1.45,2025-04-23,0826,A,62,6.1NRT,316.59,24.73,D
27.2802,87.33053,319.21,1.02,1.01,2025-04-23,0826,A,67,6.1NRT,302.5,7.04,D
25.6507,78.48234,330.5,3.75,1.81,2025-04-23,0826,A,68,6.1NRT,317.3,79.31,D
26.31229,81.46498,328.72,2.21,1.44,2025-04-23,0826,A,61,6.1NRT,316.54,24.49,D
26.31743,81.47882,329.47,2.2,1.44,2025-04-23,0826,A,66,6.1NRT,316.45,28.53,D
25.64339,78.32553,327.7,3.85,1.83,2025-04-23,0826,A,59,6.1NRT,315.97,58.61,D
25.57236,77.78721,335.96,4.22,1.9,2025-04-23,0826,A,79,6.1NRT,317.6,149.25,D
26.80281,83.71988,330.95,1.51,1.21,2025-04-23,0826,A,74,6.1NRT,316.33,20.56,D
26.35397,81.19866,349.65,2.3,1.47,2025-04-23,0826,A,93,6.1NRT,316.88,143.27,D
25.57738,77.78183,331,4.22,1.9,2025-04-23,0826,A,59,6.1NRT,316.95,82,D
26.35707,81.21626,334.07,2.29,1.47,2025-04-23,0826,A,76,6.1NRT,315.82,54.94,D
26.35261,81.1943,342.77,2.3,1.47,2025-04-23,0826,A,87,6.1NRT,316.73,100.85,D
26.88544,83.72598,329.63,1.5,1.21,2025-04-23,0826,A,69,6.1NRT,316.91,18.54,D
26.88283,83.71145,328.9,1.5,1.21,2025-04-23,0826,A,63,6.1NRT,315.43,17.17,D
26.10829,79.74167,335.34,2.97,1.64,2025-04-23,0826,A,74,6.1NRT,314.6,95.52,D
27.31432,86.19042,348.07,1.1,1.04,2025-04-23,0826,A,94,6.1NRT,305.4,55.23,D
27.32505,86.1988,324.14,1.1,1.04,2025-04-23,0826,A,76,6.1NRT,304.74,13.36,D
27.32341,86.18861,323.34,1.1,1.04,2025-04-23,0826,A,70,6.1NRT,304.45,12.97,D
25.7247,77.82308,329.42,4.17,1.89,2025-04-23,0826,A,37,6.1NRT,316.78,61.7,D
25.92265,78.65091,331.25,3.6,1.78,2025-04-23,0826,A,55,6.1NRT,317.34,70.79,D
26.111,79.73349,327.44,2.97,1.64,2025-04-23,0826,A,57,6.1NRT,314.49,44.16,D
26.34484,80.63258,325.89,2.53,1.53,2025-04-23,0826,A,52,6.1NRT,314.05,27.4,D
26.33984,80.60837,333,2.54,1.53,2025-04-23,0826,A,75,6.1NRT,314.78,62.75,D
25.91804,78.64426,333.75,3.6,1.78,2025-04-23,0826,A,76,6.1NRT,317.7,98.88,D
25.73919,77.85167,334.44,4.14,1.88,2025-04-23,0826,A,57,6.1NRT,314.59,117.43,D
25.94884,78.56351,337.04,3.64,1.79,2025-04-23,0826,A,81,6.1NRT,316.7,132.99,D
25.887,78.28322,339.99,3.82,1.83,2025-04-23,0826,A,84,6.1NRT,314.59,168.66,D
25.87903,78.2473,368.98,3.85,1.83,2025-04-23,0826,A,100,6.1NRT,318.83,661.97,D
25.96415,78.55925,343.24,3.64,1.79,2025-04-23,0826,A,87,6.1NRT,318.9,201,D
25.8947,78.24296,332.18,3.85,1.83,2025-04-23,0826,A,73,6.1NRT,316.4,90.82,D
25.88666,78.20657,329.89,3.87,1.83,2025-04-23,0826,A,50,6.1NRT,317.24,65.88,D
25.87973,78.28147,342.43,3.82,1.83,2025-04-23,0826,A,87,6.1NRT,312.89,196,D
25.87151,78.24559,351.98,3.85,1.83,2025-04-23,0826,A,94,6.1NRT,316.51,332.93,D
25.9588,78.55689,348.87,3.64,1.79,2025-04-23,0826,A,92,6.1NRT,318.71,271.25,D
25.88719,78.24129,344.18,3.85,1.83,2025-04-23,0826,A,88,6.1NRT,317.76,223.64,D
25.8789,78.20502,331.5,3.87,1.83,2025-04-23,0826,A,72,6.1NRT,318.04,80.11,D
25.81955,77.94638,327.3,4.05,1.87,2025-04-23,0826,A,56,6.1NRT,316.47,62.63,D
26.96707,83.02729,328.97,1.66,1.27,2025-04-23,0826,A,69,6.1NRT,315.38,18.14,D
26.96412,83.01118,348.83,1.67,1.27,2025-04-23,0826,A,93,6.1NRT,317.32,86.63,D
26.57665,80.78548,333.79,2.44,1.51,2025-04-23,0826,A,76,6.1NRT,317.92,58.82,D
